time_ns,ax,ay,az,wx,wy,wz
1765227976639690688,-6.172,-3.424,-5.978,0.384253,-0.074372,0.02906
1765227976664561485,-9.773,-7.5,-3.582,-0.504433,0.068983,-0.000869
1765227976689459866,-8.129,-1.6,8.057,-0.135375,0.040043,-0.059513
1765227976715217248,-3.249,3.487,-0.669,0.063651,-0.488826,0.077336
1765227976738892334,-12.515,-8.82,-17.862,-0.343838,0.496826,-0.012319
1765227976764119299,-9.912,-2.254,-4.7,0.139093,-0.302746,0.07344
1765227976789882556,-7.398,-3.802,-4.678,-0.092737,0.004617,0.271607
1765227976814874770,-8.101,1.458,-3.565,0.498776,-0.001409,0.248268
1765227976839651650,-4.08,-1.044,-6.04,0.16414,0.03883,-0.206498
1765227976864903197,-2.092,1.249,4.984,-0.683184,-0.359519,-0.046028
1765227976889661578,-4.697,1.351,-2.344,0.050052,-0.536685,0.318762
1765227976914915292,-3.609,5.968,-10.847,0.401792,-0.436572,0.211909
1765227976939609089,-8.236,6.609,2.683,0.932215,-0.455686,0.251888
1765227976964541511,-11.824,-2.197,-5.159,0.215327,0.548943,-0.036164
1765227976989478391,-7.146,-5.686,-2.193,0.16205,-0.205896,0.06734
1765227977014541064,-12.272,-6.265,-5.596,0.474214,0.311697,0.017005
1765227977039631653,-11.749,-3.54,-7.976,-0.319177,-0.219226,0.086164
1765227977064105366,-2.344,-3.567,-4.164,0.767965,0.418001,-0.203296
1765227977089368747,-4.318,1.791,-3.077,-0.045435,0.019935,-0.260105
1765227977114903087,-9.555,-5.315,-0.896,-0.243244,-0.063496,0.11103
1765227977139514383,-8.517,-7.215,-5.202,0.143018,0.09476,-0.179567
1765227977164089055,-3.602,-2.544,-9.177,-0.17586,0.194683,-0.108963
1765227977189097644,-9.569,-3.658,1.981,-0.274064,-0.03398,-0.386713
1765227977214070316,-5.308,-4.153,-1.574,-0.577352,-0.253154,-0.023998
1765227977239262447,-13.217,-3.617,-1.387,-0.107028,0.125835,0.140736
1765227977264029244,-9.872,-3.25,-5.056,0.20968,0.305484,-0.340693
1765227977288996958,-8.486,-2.964,-0.278,0.367198,-0.034562,0.115918
1765227977314998840,-6.364,-3.329,7.189,-0.03009,0.113746,-0.204265
1765227977338942344,-5.297,-3.758,-5.521,-0.126872,-0.188249,0.071642
1765227977364175642,-7.005,-6.687,-3.417,-0.031981,0.275486,-0.101685
1765227977389174189,-1.808,2.156,3.321,-0.665497,-0.57011,0.191448
1765227977414088486,-6.889,-3.455,-3.995,-0.190795,-0.11707,0.148494
1765227977439405242,-13.361,-6.728,-6.348,-0.346927,0.082218,-0.206106
1765227977463601830,-9.749,-3.463,-6.262,0.209672,-0.132487,-0.010338
1765227977489111169,-9.135,-8.513,-12.842,-0.571567,0.017236,-0.251213
1765227977514426009,-2.622,-5.393,-10.667,-0.448215,0.095439,-0.126069
1765227977538850222,-9.105,-0.562,4.555,0.1933,0.174681,-0.135884
1765227977564523229,-3.338,4.851,-3.35,0.817561,-0.323765,-0.016285
1765227977589367692,-6.11,-8.011,-9.232,-0.280066,-0.008475,0.001221
1765227977614264656,-5.994,-6.372,-10.145,-0.218125,-0.044585,0.004597
1765227977639264453,-8.851,-2.761,7.481,-0.02138,-0.036708,0.25387
1765227977664472084,-13.367,-9.709,-7.113,0.271348,0.617303,-0.058915
1765227977690352925,-5.248,-2.97,14.639,0.0427,0.278577,-0.808354
1765227977715026388,-9.593,-0.159,-13.883,0.474934,-0.139817,-0.012736
1765227977739539351,-3.863,-2.964,-2.442,-0.290023,-0.085792,0.155045
1765227977764268481,-0.493,6.057,-0.503,-0.319883,-0.754887,-0.402974
1765227977789262820,-6.814,2.092,-13.297,0.329914,-0.450549,-0.177632
1765227977814591118,-1.107,-2.171,-5.821,0.383239,0.015596,0.387307
1765227977839125081,-17.31,-11.293,-20.693,-0.573713,-0.193546,0.478087
1765227977864586588,-5.077,-7.708,-7.824,0.265578,0.125125,0.381278
1765227977889370093,-8.997,-6.793,-8.516,-0.051782,0.350716,-0.085894
1765227977914379015,-5.941,0.266,-1.704,-0.070846,-0.450838,0.074145
1765227977939591855,-11.008,-3.887,1.225,0.50069,0.059991,-0.222264
1765227977964271318,-9.618,-7.075,-7.253,0.651726,0.211615,0.18064
1765227977989233407,-9.314,-2.686,-4.736,0.177108,0.179112,0.146366
1765227978014231746,-2.944,-7.9,-11.164,-0.013721,0.111933,-0.041452
1765227978039254877,-14.919,-8.217,-5.606,-0.008805,0.418344,-0.071475
1765227978064250549,-7.02,-6.667,-0.737,0.141268,0.623933,-0.728704
1765227978088853470,-5.252,-3.584,8.939,0.560184,-0.571596,0.195836
1765227978113733601,-1.513,-5.773,-8.738,-0.893709,-0.383961,0.300841
1765227978139555316,0.566,-2.667,-8.266,0.188157,-0.347719,0.332093
1765227978163791945,-4.366,1.679,0.479,-0.737045,-0.368184,0.193596
1765227978189033285,-11.405,-2.096,-3.333,-0.511792,-0.331637,0.206319
1765227978215059959,-5.955,-6.907,-6.586,0.435813,0.208968,-0.01998
1765227978239373422,-6.494,3.04,-2.238,0.115913,-0.787661,0.191895
1765227978264526928,-2.912,-5.239,-3.302,0.313468,0.300097,-0.120076
1765227978290825269,-9.93,-6.047,-5.103,0.313636,-0.253361,-0.056116
1765227978314959606,-12.609,-6.848,-8.996,0.248877,-0.006812,0.030491
1765227978338647235,-15.693,-5.318,-12.838,-0.142539,0.045706,0.145228
1765227978364831951,-3.417,-6.195,-5.634,-0.346732,0.077242,0.071698
1765227978389813790,-3.506,-1.488,-3.88,0.477716,0.202681,-0.143761
1765227978414439836,-8.407,-6.557,-6.039,-0.165561,-0.017299,-0.007648
1765227978439837634,-7.045,-1.652,8.004,-0.213432,0.025201,-0.446152
1765227978464964349,-3.513,-3.917,-5.094,0.049908,-0.094276,0.224246
1765227978490123980,-8.93,-5.964,-0.708,-0.53018,-0.086175,-0.291432
1765227978514871776,-4.895,-3.555,-3.101,0.047097,-0.220837,-0.052375
1765227978539548198,-9.223,-5.349,-2.139,-0.282642,0.182821,0.154647
1765227978565108663,-7.064,-3.254,-7.415,0.166163,-0.05618,-0.059367
1765227978589156459,-6.131,-1.048,-7.62,-0.127021,-0.342089,-0.145819
1765227978614147756,-14.505,-7.923,-7.4,0.40401,0.508985,0.082588
1765227978639420554,-9.964,-5.565,-5.472,-0.435172,0.136325,-0.21582
1765227978664382184,-6.834,-1.106,-2.741,-0.071122,-0.157179,0.028647
1765227978689279731,-5.184,-2.136,-4.76,-0.352281,-0.388073,0.149795
1765227978714029486,-5.799,2.002,-7.819,0.373427,-0.174706,-0.075738
1765227978738981200,-5.159,-3.838,-0.688,-0.155176,-0.265894,0.190508
1765227978764217040,-9.946,-3.951,-6.959,0.129323,0.187845,0.070758
1765227978789067128,-12.739,-2.525,-11.632,0.803699,-0.037764,-0.328491
1765227978813951926,-10.361,-6.052,-6.383,-0.282945,0.180684,-0.014094
1765227978839291682,-7.751,-3.648,3.148,0.240643,-0.007187,-0.11181
1765227978864276146,-9.605,-2.268,-14.596,-0.009851,-0.398106,-0.104736
1765227978889275401,-5.972,-2.501,-10.437,0.558421,0.193357,0.033653
1765227978914705491,-8.903,-6.376,-4.653,-0.535498,0.126464,-0.015378
1765227978939057621,-3.238,-1.225,-9.537,-0.087884,-0.287258,0.027052
1765227978964069460,-7.838,-3.54,-4.199,-0.080637,-0.069078,-0.052453
1765227978988701881,-4.737,-1.247,-5.517,0.274802,-0.209574,0.248549
1765227979013630428,-8.292,-5.499,-2.248,-0.017675,-0.269393,-0.062781
1765227979038991435,-12.476,-5.531,-3.712,-0.497599,-0.315532,0.417461
1765227979064602858,-12.679,-3.716,0.803,0.282394,0.128673,-0.093314
1765227979089727406,-7.307,-2.862,-6.323,-0.131303,-0.066817,0.130816
1765227979114461911,-2.642,-4.623,1.39,0.049521,0.105381,-0.15967
1765227979139698834,-10.267,-6.874,-12.723,-0.214326,-0.153459,-0.022351
1765227979165217549,-5.902,-5.13,-3.213,-0.363909,-0.155745,0.109455
1765227979189351053,-4.183,-4.035,0.214,-0.588052,0.66353,-0.56387
1765227979215145976,-6.767,3.41,5.318,0.105657,-0.699783,-0.251783
1765227979239647398,-4.234,-2.389,-13.633,0.58432,0.096623,-0.331764
1765227979265052238,-14.301,-4.112,-12.207,-0.761537,0.055153,0.428494
1765227979290075243,-10.637,-6.603,-17.672,-0.003562,-0.018377,0.370241
1765227979314131664,-7.431,0.478,4.692,0.498628,-0.177012,0.391608
1765227979339603087,-3.651,-2.407,-6.83,-0.110128,-0.065734,0.032672
1765227979364307634,-13.696,-3.642,-6.079,0.486767,-0.16378,-0.119282
1765227979389914140,-21.711,-12.962,-15.21,-0.278186,0.243341,-0.420713
1765227979414032228,-4.662,-5.595,4.739,0.560872,0.427872,-0.391358
1765227979438982817,-5.932,-2.162,-3.646,-0.509422,-0.051296,-0.177224
1765227979464028531,-5.977,-1.967,-8.053,-0.746895,0.059268,-0.149857
1765227979489381995,-1.289,-0.767,-9.041,-0.285354,-0.017354,-0.034252
1765227979514200834,-3.172,5.498,-1.068,-1.163219,-1.242361,-0.40029
1765227979539017006,-16.807,-9.377,-8.158,1.186382,1.046119,-0.657067
1765227979564322846,-13.312,-6.635,-0.132,-0.18097,0.177252,-0.221241
1765227979589068809,-7.023,-5.406,-4.005,-0.225707,0.005756,0.22391
1765227979614409024,-4.068,-2.637,-2.735,0.244815,0.026595,0.203441
1765227979639417279,-6.023,-2.33,9.924,-0.040519,-0.09528,-0.177433
1765227979664187326,-1.988,2.343,1.708,-0.402694,-0.214436,-0.003257
1765227979689532833,-5.601,-2.971,-3.692,0.07558,-0.008075,-0.069559
1765227979714488713,-5.605,0.445,-0.473,0.363665,-0.329669,-0.089744
1765227979739150551,-8.403,-0.126,-16.491,0.876267,-0.059201,0.50186
1765227979764676975,-6.964,-3.6,-7.491,-0.184632,-0.073334,0.552938
1765227979789377938,-10.04,-5.528,-8.879,-0.25513,-0.06807,0.021913
1765227979815573238,-6.582,-2.604,-2.04,0.654838,0.157401,-0.351832
1765227979838494656,-6.932,-5.578,-2.679,0.021361,0.04086,0.37349
1765227979864250788,-7.051,-2.983,-4.659,-0.471515,0.05843,-0.24792
1765227979889061210,-7.201,-7.9,-9.649,-0.015577,0.061322,0.109571
1765227979914258675,-11.506,-6.954,-7.308,-0.17037,0.198954,-0.236604
1765227979939086513,-7.414,-2.089,7.169,-0.102873,-0.080876,-0.251206
1765227979964037269,-9.017,-4.974,-3.496,-0.401364,-0.109999,-0.213425
1765227979989016316,0.105,-2.963,-3.052,-0.687873,-0.265508,0.104517
1765227980013914363,-5.705,0.751,-10.386,0.477357,-0.371397,-0.11888
1765227980038950494,-9.231,-5.061,6.69,-0.079167,0.362207,-0.256783
1765227980063940875,-10.65,0.213,-3.716,0.510055,-0.023382,-0.213431
1765227980088894505,-6.637,-9.42,-4.116,-0.230956,0.195381,0.392363
1765227980113926678,-14.544,-7.393,-7.919,-0.063309,0.066964,0.12177
1765227980138944933,-3.792,-2.617,-1.166,0.701441,0.158373,0.150994
1765227980163863397,-8.22,-1.627,3.488,0.757038,-0.119875,-0.320875
1765227980188915486,-4.392,-5.076,-2.953,-0.191559,0.245398,-0.415382
1765227980214096326,-6.844,-3.627,-2.784,-0.370379,-0.403445,0.034826
1765227980238978414,-17.156,-10.33,-15.655,-0.547398,0.663312,0.165435
1765227980263944045,-8.19,-4.342,-1.947,-0.258358,-0.134355,-0.186609
1765227980289280218,-5.045,-4.564,-7.908,-0.18493,-0.000391,0.020592
1765227980314684308,-3.331,5.034,2.973,-0.270295,-0.770229,-0.018514
1765227980338916645,-16.316,-5.447,-4.369,-0.104562,-0.173883,-0.04795
1765227980363635192,-11.579,-7.942,3.884,0.073722,0.3622,-0.460434
1765227980388644906,-6.348,-1.758,-8.639,-0.263694,-0.152765,0.101024
1765227980414129788,-3.412,-1.292,-0.942,-0.203437,-0.26705,-0.079954
1765227980439117085,-5.698,-3.427,-2.458,0.740549,0.104089,0.014497
1765227980463576465,-12.122,-0.772,0.167,-0.188522,0.03804,-0.209326
1765227980489511597,-10.882,-1.487,-2.312,0.529567,0.341975,-0.413418
1765227980514453103,-9.175,-2.446,-2.274,0.197912,0.02706,-0.300617
1765227980538488481,-8.351,-5.171,-5.207,-0.468186,-0.317186,0.06666
1765227980564357947,-4.1,-7.913,-1.334,-0.224897,0.396637,-0.133898
1765227980589368328,-6.131,3.475,0.169,-0.329722,-0.433799,-0.023375
1765227980615017418,-10.2,-4.669,-8.123,-0.177383,-0.046764,0.382045
1765227980640156674,-12.699,-4.873,-6.24,-0.258326,0.116914,-0.335608
1765227980664327720,-4.075,-1.297,6.251,-0.061091,0.089255,-0.199261
1765227980689841226,-11.675,-2.012,-8.506,0.626433,-0.055679,0.377869
1765227980714335648,-5.614,-3.514,0.995,0.1121,0.460112,-0.291602
1765227980739816279,-8.834,-3.513,-4.723,-0.299387,0.015119,-0.042918
1765227980764845827,-4.905,-7.169,-9.454,-0.365435,-0.065957,0.189048
1765227980789272665,-13.099,-8.185,-7.731,-0.164429,0.338658,-0.091629
1765227980814972713,-7.421,2.25,1.461,0.66791,0.125766,-0.109403
1765227980839203551,-8.77,-3.007,-19.909,0.439949,-0.21815,0.074828
1765227980864651266,-4.889,-3.351,-2.349,-0.167198,-0.047782,-0.092532
1765227980890191522,-7.912,-5.116,-20.369,-0.029868,-0.075249,0.130386
1765227980914360776,-3.797,0.531,0.271,-0.719217,-0.520977,-0.205108
1765227980939548116,-9.03,-1.975,-10.31,0.274721,-0.126008,-0.024032
1765227980964140246,-9.29,-3.532,-6.148,-0.242064,-0.112731,0.050704
1765227980989099960,-3.612,-1.711,6.472,0.152708,-0.097658,-0.4811
1765227981014637175,-8.309,-0.949,-8.229,0.416607,-0.420115,0.327923
1765227981039436555,-11.164,-6.764,-11.182,-0.361811,0.001133,-0.133596
1765227981064492227,-10.82,-10.667,-4.548,-0.780768,-0.050614,0.336466
1765227981089386025,-6.674,-1.112,-12.997,0.214151,-0.160716,0.385207
1765227981113875363,-9.017,-2.207,-6.894,-0.356671,0.123757,0.013725
1765227981139207952,-15.61,-4.565,-8.141,0.177932,0.233183,-0.214075
1765227981163999874,-4.083,-0.253,0.959,0.737084,-0.224581,-0.065921
1765227981189159755,-3.059,-0.188,6.765,-0.033418,-0.14904,-0.440697
1765227981214641554,-2.031,-7.292,-10.619,-0.303304,0.171563,0.172072
1765227981239208392,-4.821,-1.355,7.742,-0.317615,-0.231114,-0.077076
1765227981265320483,-5.147,-3.019,-2.085,-0.985554,-0.340904,-0.136764
1765227981289496362,-3.986,5.948,0.071,0.252202,-0.18554,-0.196632
1765227981315071952,-11.529,-0.862,-2.717,-0.202467,-0.193397,-0.053108
1765227981340617459,-9.835,-4.795,-12.899,0.906308,0.28976,0.008501
1765227981364563463,-9.973,-1.203,3.067,-0.638534,-0.30203,0.171383
1765227981389923136,-7.317,-1.649,-3.013,-0.201067,0.028291,-0.3165
1765227981414716433,-4.426,1.592,-2.712,0.386146,0.005954,-0.480883
1765227981439847772,-6.61,0.25,3.697,-0.140207,-0.153104,-0.217759
1765227981465179320,-13.467,-8.541,-10.359,-0.453677,0.17453,0.410189
1765227981490104159,-9.465,-5.615,-1.031,0.75951,0.609547,-0.406739
1765227981515120164,-3.105,-1.089,8.615,-0.572106,-0.204885,-0.111471
1765227981539616002,-8.004,-6.349,-10.13,-0.001758,0.382391,0.0727
1765227981564870759,-4.598,-3.378,9.343,0.655821,0.084738,-0.364401
1765227981589989140,-6.873,1.37,-8.669,1.161094,-0.411309,0.221148
1765227981614356352,-10.139,-1.168,-15.006,0.13997,-0.286605,0.541693
1765227981639909942,-5.902,-8.268,-16.226,-0.388145,-0.167329,0.303062
1765227981664393655,-10.423,-3.716,-9.053,0.286743,-0.408825,0.682703
1765227981689651703,-3.146,-1.879,2.454,0.195072,0.053988,-0.057408
1765227981714950293,-11.852,-5.701,-18.552,0.482547,-0.240256,0.22266
1765227981739238756,-7.468,-7.567,-17.816,0.377581,0.151908,0.309679
1765227981764435137,-13.222,-6.374,-10.172,-0.14852,0.00487,0.01231
1765227981789409851,-3.306,3.353,8.664,0.046437,-0.175265,-0.100071
1765227981814076272,-7.24,-3.643,-13.767,0.412233,0.061966,-0.30164
1765227981839947988,-9.803,-8.418,-0.561,-0.559728,-0.434088,0.355656
1765227981864294034,1.255,1.921,-2.253,0.735652,0.29864,-0.309042
1765227981889177415,0.221,0.135,0.739,-0.714966,-0.500699,-0.155555
1765227981914021545,-7.745,-4.605,-18.031,0.667813,0.472588,-0.003162
1765227981939079217,-17.751,-9.382,-5.078,0.931016,0.906621,0.231226
1765227981963634847,-4.31,1.093,5.355,-0.749176,-0.473265,0.178039
1765227981989032104,-5.217,-2.3,3.756,-0.745613,-0.043549,-0.172998
1765227982014514444,-6.705,-3.384,-4.037,0.346031,0.057843,-0.105704
1765227982039189907,-12.118,-6.5,0.518,0.824264,-0.226426,0.129347
1765227982064722164,-6.664,-1.214,-0.066,0.79854,0.10325,-0.261555
1765227982088849960,-2.502,-2.202,-0.891,0.509605,-0.010577,0.094334
1765227982115147009,-9.451,0.025,-8.517,0.603562,-0.199952,0.401961
1765227982139440805,-8.876,-7.672,-15.158,0.479793,0.248722,-0.21328
1765227982165254271,-13.665,-6.871,4.7,-0.215683,0.02964,0.182444
1765227982189848026,-2.841,-7.555,3.64,-0.340302,0.768425,-0.052062
1765227982215004115,-10.257,-4.611,-8.324,-0.169353,-0.25026,0.099926
1765227982240257413,-13.514,0.751,-5.914,0.442193,0.427136,-0.190467
1765227982264621751,-5.463,2.562,5.181,0.645491,-0.196297,-0.280897
1765227982289518298,-3.88,-3.539,-5.754,-0.018448,-0.183757,0.07455
1765227982314107761,-2.665,-2.829,-11.11,0.831262,0.374198,-0.033522
1765227982339078142,-8.176,-2.869,-4.788,0.057557,0.199716,0.100912
1765227982364365232,-7.873,-6.882,-4.534,-0.366062,0.417388,-0.335487
1765227982388992778,-10.784,0.212,0.243,0.282973,-0.183182,-0.11227
1765227982414023076,-6.697,1.071,0.476,0.226116,0.139836,-0.31285
1765227982439353707,-9.999,-5.326,-7.38,-1.033045,-0.522344,0.381699
1765227982464062837,-11.588,-6.816,-10.857,-0.00676,0.056012,0.326184
1765227982489429594,-15.653,-4.484,-6.791,-0.054531,0.305679,0.035996
1765227982514618891,-2.757,-2.394,2.744,-0.220521,0.109729,-0.122525
1765227982539269730,-3.019,3.209,1.523,-0.064767,-0.509322,-0.537489
1765227982564415027,-4.933,-4.939,-1.761,-0.516233,-0.305116,0.382653
1765227982589096282,-5.442,-4.807,3.038,-0.058899,0.018932,0.056301
1765227982614422955,-6.08,-2.224,-2.475,0.195474,-0.165002,-0.20711
1765227982639386336,-6.145,0.615,-15.342,-0.452357,-0.053673,-0.167915
1765227982664032133,-8.694,-5.836,-0.568,-0.298708,0.014982,0.034262
1765227982689038930,-10.62,-6.58,-13.725,-0.393358,-0.023021,0.351732
1765227982713798810,0.076,-2.813,-1.496,0.819975,0.189238,0.20814
1765227982739116983,-6.408,-0.8,0.52,0.181133,-0.029888,-0.181554
1765227982765154574,-12.022,-5.836,-13.243,-0.45747,-0.22302,0.327148
1765227982789111620,-6.194,-4.086,-3.546,0.359618,0.234325,-0.253096
1765227982814909669,-6.511,-4.357,1.814,-0.22227,0.063985,0.230547
1765227982839899883,-7.662,-2.308,-8.256,0.173714,-0.104381,0.159191
1765227982865500765,-6.481,-5.149,-6.446,-0.24355,-0.044789,0.323296
1765227982889690685,-6.644,-8.252,0.852,-0.65001,0.161484,-0.304296
1765227982914704941,-10.244,-0.202,-5.312,0.427537,-0.105934,0.36843
1765227982939652280,-6.225,-6.605,-5.258,-0.332129,0.158971,0.215359
1765227982964941078,-11.601,-3.471,-17.855,0.351976,0.44531,-0.320828
1765227982989490458,-6.138,-2.065,10.551,0.69777,-0.018511,0.089641
1765227983014286338,-10.527,-8.969,-1.017,0.397434,0.670111,-0.420954
1765227983039523719,-10.958,-4.424,3.341,0.498949,0.412757,0.035671
1765227983064326141,-5.611,-4.354,-12.984,-0.163778,-0.260042,0.467439
1765227983089500731,-1.154,4.024,5.25,-0.092637,-0.210994,0.114138
1765227983114421153,0.497,1.825,3.849,-0.16284,-0.589222,-0.260554
1765227983139614284,-9.076,0.63,-9.066,0.590167,-0.091798,-0.241782
1765227983164058122,-8.701,1.133,3.016,1.537251,0.748609,-0.494517
1765227983189497379,-3.097,-2.327,5.719,-0.534967,-0.17616,-0.461565
1765227983214084759,-5.862,-2.993,-5.585,0.528882,-0.132798,-0.591357
1765227983239321015,-12.646,-7.29,-11.119,-1.629287,-0.366108,0.312505
1765227983264430271,-7.783,-9.358,-21.883,-0.369423,0.156444,0.560345
1765227983289253734,-10.043,1.288,2.325,-0.103524,-0.35951,-0.293726
1765227983313895573,-7.818,-4.575,-1.856,-0.638192,-0.234129,-0.338387
1765227983338948204,-4.46,-5.174,-0.524,0.093207,0.185854,0.001256
1765227983363704084,-8.728,0.798,-9.626,0.193257,-0.071813,0.122104
1765227983388668590,-11.225,-6.499,-9.065,-0.54502,0.050698,0.163244
1765227983413584679,-8.478,-8.964,-16.307,-0.182547,0.015328,0.318785
1765227983438532809,-19.052,-11.067,9.436,0.367474,0.846287,-0.265669
1765227983463464398,-4.391,0.127,4.199,0.124486,0.079885,-0.182712
1765227983488481946,-13.138,-6.624,-10.234,-0.296191,-0.057395,-0.165053
1765227983514390953,-6.975,-11.264,-10.531,-0.006171,0.214867,0.121749
1765227983538449249,-9.136,0.219,4.53,-0.166569,-0.489068,-0.344221
1765227983564427048,-9.589,-3.011,2.412,0.554846,0.442232,-0.478587
1765227983588410302,-14.209,-4.371,-13.448,-0.690005,-0.237124,0.418545
1765227983614352892,-4.123,-7.029,-6.664,0.300403,0.456195,-0.113883
1765227983639952608,-11.197,1.079,-1.878,-0.005458,-0.04092,-0.327308
1765227983665078905,-6.392,-0.069,-2.408,0.162629,-0.317853,0.172461
1765227983689818369,-6.752,-5.748,-3.681,-0.301543,0.073584,-0.400482
1765227983714832916,-3.429,-8.625,-8.783,-0.496553,-0.137482,0.49084
1765227983739526921,-17.625,-1.949,-8.511,-0.123162,0.024912,0.000575
1765227983764845844,-11.393,-0.102,-7.584,-0.692987,-0.02695,-0.308178
1765227983789909850,-6.296,-5.56,-1.657,0.305583,-0.0821,0.172531
1765227983814278521,-12.43,0.717,-3.727,0.167936,-0.336188,0.171045
